uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release
0864675a-afac-4d3f-9f15-9b4b1d0abf81,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2023-10-09T18:45:00Z,2023-10-09T18:45:00Z,2023-10-20,HARV_035-O-21-20231009,A00000155138,HARV_035-O-21-20231009-PH,NEON.DOC.014048vO,O,3.53,2.77,2.5,20,8,2.5,40,16.1,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
25ccd13e-0932-4e1b-b188-0264b9df26dd,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2023-10-09T19:00:00Z,2023-10-09T19:00:00Z,2023-10-20,HARV_035-O-39-20231009,A00000155137,HARV_035-O-39-20231009-PH,NEON.DOC.014048vO,O,3.39,2.74,2.5,20,8.1,2.5,40,16.1,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
c73f219c-f436-4682-b798-c6b94e224223,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2023-10-10T16:34:00Z,2023-10-10T16:34:00Z,2023-10-20,HARV_013-O-39-20231010,A00000155183,HARV_013-O-39-20231010-PH,NEON.DOC.014048vO,O,3.85,3.09,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
c8153ca2-15f3-4811-86dc-30a0fefc4a26,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2023-10-10T16:58:00Z,2023-10-10T16:58:00Z,2023-10-20,HARV_013-O-21-20231010,A00000155136,HARV_013-O-21-20231010-PH,NEON.DOC.014048vO,O,3.64,3.51,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
d3d41678-63dd-4b48-822b-ec5c7bc8937a,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2023-10-10T17:21:00Z,2023-10-10T17:21:00Z,2023-10-20,HARV_013-O-23-20231010,A00000155120,HARV_013-O-23-20231010-PH,NEON.DOC.014048vO,O,4.26,3.44,2.6,20,7.8,2.6,40,15.5,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
1a00cc56-8b7f-4ea7-9db9-76c26af48a1a,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2023-10-11T14:07:00Z,2023-10-11T14:07:00Z,2023-10-25,HARV_001-O-23-20231011,A00000155119,HARV_001-O-23-20231011-PH,NEON.DOC.014048vO,O,4.14,3.24,2.5,20,8,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
caec2a7f-a7ed-4222-a698-a15e96c1e346,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2023-10-11T14:37:00Z,2023-10-11T14:37:00Z,2023-10-20,HARV_001-O-21-20231011,A00000155149,HARV_001-O-21-20231011-PH,NEON.DOC.014048vO,O,4.22,3.6,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
4abf03cd-2b7f-47ac-ac50-e6ba549286b0,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2023-10-11T15:10:00Z,2023-10-11T15:10:00Z,2023-10-25,HARV_001-O-39-20231011,A00000155133,HARV_001-O-39-20231011-PH,NEON.DOC.014048vO,O,4.17,3.43,2.5,20,7.9,2.5,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
79895a64-cd48-471d-a87e-da19633b813a,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2023-10-11T16:48:00Z,2023-10-11T16:48:00Z,2023-10-20,HARV_004-O-39-20231011,A00000155182,HARV_004-O-39-20231011-PH,NEON.DOC.014048vO,O,4.52,3.64,2.6,20,7.8,2.6,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
9fd75301-754c-4723-8fe0-ca25517c2264,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2023-10-11T17:06:00Z,2023-10-11T17:06:00Z,2023-10-25,HARV_004-O-21-20231011,A00000155150,HARV_004-O-21-20231011-PH,NEON.DOC.014048vO,O,3.97,3.22,2.6,20,7.7,2.6,40,15.4,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
96b4f823-945c-4753-915a-b2d60e0ed294,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2023-10-11T17:32:00Z,2023-10-11T17:32:00Z,2023-10-20,HARV_004-O-23-20231011,A00000155166,HARV_004-O-23-20231011-PH,NEON.DOC.014048vO,O,4.06,3.36,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
32a65959-671d-4019-8c51-71dc137d1c24,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2023-10-12T12:53:00Z,2023-10-12T12:53:00Z,2023-10-25,HARV_005-O-21-20231012,A00000155167,HARV_005-O-21-20231012-PH,NEON.DOC.014048vO,O,4.14,3.43,2.5,20,8,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
bd699541-805b-4bfa-b832-691b1ef8ab06,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2023-10-12T13:08:00Z,2023-10-12T13:08:00Z,2023-10-20,HARV_005-O-23-20231012,A00000155151,HARV_005-O-23-20231012-PH,NEON.DOC.014048vO,O,4.38,3.54,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
44deba03-8b4c-4618-a026-1f9958dcaaae,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2023-10-12T13:23:00Z,2023-10-12T13:23:00Z,2023-10-25,HARV_005-O-41-20231012,A00000155135,HARV_005-O-41-20231012-PH,NEON.DOC.014048vO,O,4.52,3.81,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
ca2dce81-e913-4c73-9bd8-ba234cab3087,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2023-10-12T14:13:00Z,2023-10-12T14:13:00Z,2023-10-20,HARV_002-O-21-20231012,A00000155134,HARV_002-O-21-20231012-PH,NEON.DOC.014048vO,O,4.55,3.75,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
ccfd557b-62c2-4444-8d71-9354450a20ae,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2023-10-12T14:30:00Z,2023-10-12T14:30:00Z,2023-10-20,HARV_002-O-23-20231012,A00000155165,HARV_002-O-23-20231012-PH,NEON.DOC.014048vO,O,5.74,5.09,2.6,20,7.8,2.6,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
97464acb-c205-432a-81ed-40a1aef99fc6,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2023-10-12T14:47:00Z,2023-10-12T14:47:00Z,2023-10-25,HARV_002-O-41-20231012,A00000155181,HARV_002-O-41-20231012-PH,NEON.DOC.014048vO,O,3.5,2.92,2.5,20,8,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
a2b8d2ae-bfc3-4e36-a70a-6a73daf0c5c8,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2023-10-12T15:28:00Z,2023-10-12T15:28:00Z,2023-10-25,HARV_021-O-21-20231012,A00000155168,HARV_021-O-21-20231012-PH,NEON.DOC.014048vO,O,3.61,2.88,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
1b062958-fdd4-4931-ae20-1ebf23e7557c,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2023-10-12T15:39:00Z,2023-10-12T15:39:00Z,2023-10-20,HARV_021-O-23-20231012,A00000155184,HARV_021-O-23-20231012-PH,NEON.DOC.014048vO,O,4.45,4.01,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
c89ac86f-29ea-4014-b4f8-4cfc4a39e295,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2023-10-12T15:52:00Z,2023-10-12T15:52:00Z,2023-10-25,HARV_021-O-41-20231012,A00000155152,HARV_021-O-41-20231012-PH,NEON.DOC.014048vO,O,3.43,2.73,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193609Z,RELEASE-2026
ff4ced86-14dc-41f1-bb0d-a5fe2d3f57eb,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2023-07-03T12:34:00Z,2023-07-03T12:34:00Z,2023-07-20,HARV_034-O-41-20230703,A00000155107,HARV_034-O-41-20230703-PH,NEON.DOC.014048vO,O,3.28,2.6,2.6,20,7.7,2.6,40,15.4,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
c84db7eb-ac3d-4a2d-a4c8-0ba0320caf93,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2023-07-03T13:06:00Z,2023-07-03T13:06:00Z,2023-07-20,HARV_034-O-23-20230703,A00000155106,HARV_034-O-23-20230703-PH,NEON.DOC.014048vO,O,3.45,2.7,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
e56b0847-f348-4421-8125-1266395dd406,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2023-07-03T13:35:00Z,2023-07-03T13:35:00Z,2023-07-20,HARV_034-O-39-20230703,A00000155105,HARV_034-O-39-20230703-PH,NEON.DOC.014048vO,O,3.34,2.71,2.6,20,7.7,2.6,40,15.4,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
03ef7bdf-a865-4a26-9c5b-099d1427eadb,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2023-07-03T14:21:00Z,2023-07-03T14:21:00Z,2023-07-21,HARV_033-O-39-20230703,A00000155103,HARV_033-O-39-20230703-PH,NEON.DOC.014048vO,O,3.85,3.04,2.5,20,7.9,2.5,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
d30fa3fc-b318-4ab5-97c5-f3482d8c8bd9,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2023-07-03T14:46:00Z,2023-07-03T14:46:00Z,2023-07-21,HARV_033-O-41-20230703,A00000155104,HARV_033-O-41-20230703-PH,NEON.DOC.014048vO,O,3.63,2.84,2.5,20,8,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
5d20c961-1eb1-40a5-aaa5-f6f272ee0cd3,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2023-07-03T15:08:00Z,2023-07-03T15:08:00Z,2023-07-21,HARV_033-O-21-20230703,A00000155102,HARV_033-O-21-20230703-PH,NEON.DOC.014048vO,O,3.99,3.29,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
26e2e680-63dc-47bf-aa8c-61b0ce1179f7,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2023-07-04T13:37:00Z,2023-07-04T13:37:00Z,2023-07-28,HARV_035-O-23-20230704,A00000155109,HARV_035-O-23-20230704-PH,NEON.DOC.014048vO,O,3.93,3.09,2.5,20,8,2.5,40,16,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
36ed0c85-ad49-48c0-8b07-adfe569338d0,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2023-07-04T13:57:00Z,2023-07-04T13:57:00Z,2023-07-28,HARV_035-O-21-20230704,A00000155108,HARV_035-O-21-20230704-PH,NEON.DOC.014048vO,O,3.48,2.86,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
9ab6335d-5c82-4fd6-87bb-0b4f5a5589e6,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2023-07-04T14:14:00Z,2023-07-04T14:14:00Z,2023-07-28,HARV_035-O-41-20230704,A00000155110,HARV_035-O-41-20230704-PH,NEON.DOC.014048vO,O,3.5,2.74,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
648d5dd4-e3ce-44fa-a2d9-2c23af08c656,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2023-07-04T15:12:00Z,2023-07-04T15:12:00Z,2023-07-21,HARV_037-O-21-20230704,A00000155111,HARV_037-O-21-20230704-PH,NEON.DOC.014048vO,O,3.52,2.79,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
cf0298b5-9c27-44cb-b9cb-1cdfef3e4b97,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2023-07-04T15:26:00Z,2023-07-04T15:26:00Z,2023-07-28,HARV_037-O-23-20230704,A00000155112,HARV_037-O-23-20230704-PH,NEON.DOC.014048vO,O,3.99,3.18,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
a7aa4c41-7a28-4343-91ca-1308052a53cd,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2023-07-04T15:51:00Z,2023-07-04T15:51:00Z,2023-07-20,HARV_037-O-41-20230704,A00000155113,HARV_037-O-41-20230704-PH,NEON.DOC.014048vO,O,3.9,3.26,2.5,20,7.9,2.5,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
dea5a1a2-5598-49c5-bdae-03543995963a,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2023-07-04T17:51:00Z,2023-07-04T17:51:00Z,2023-07-20,HARV_013-O-39-20230704,A00000155080,HARV_013-O-39-20230704-PH,NEON.DOC.014048vO,O,3.9,3.16,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
53f1f628-3b2b-404b-b232-cd6764690969,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2023-07-04T18:12:00Z,2023-07-04T18:12:00Z,2023-07-20,HARV_013-O-41-20230704,A00000155096,HARV_013-O-41-20230704-PH,NEON.DOC.014048vO,O,4.14,3.3,2.5,20,8,2.5,40,16,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
e1b0106f-2575-4f11-8d2f-2972631eb2d2,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2023-07-04T19:03:00Z,2023-07-04T19:03:00Z,2023-07-20,HARV_013-O-23-20230704,A00000155064,HARV_013-O-23-20230704-PH,NEON.DOC.014048vO,O,4.43,3.53,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
47bb00ca-2fba-4262-a3ae-9668184c11cf,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2023-07-05T15:01:00Z,2023-07-05T15:01:00Z,2023-07-20,HARV_001-O-23-20230705,A00000155061,HARV_001-O-23-20230705-PH,NEON.DOC.014048vO,O,3.94,3.08,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
e61c7d69-1d20-4f03-a2e2-6502f0d52a53,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2023-07-05T15:25:00Z,2023-07-05T15:25:00Z,2023-07-20,HARV_001-O-21-20230705,A00000155093,HARV_001-O-21-20230705-PH,NEON.DOC.014048vO,O,4.55,3.65,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
87d80900-67d6-4b24-aa1a-818ce944f1e4,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2023-07-05T15:59:00Z,2023-07-05T15:59:00Z,2023-07-21,HARV_004-O-41-20230705,A00000155094,HARV_004-O-41-20230705-PH,NEON.DOC.014048vO,O,4.53,3.82,2.6,20,7.8,2.6,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
83c8a14b-e4cd-402e-95c6-c2b1a7bcdce4,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2023-07-05T15:59:00Z,2023-07-05T15:59:00Z,2023-07-20,HARV_001-O-41-20230705,A00000155077,HARV_001-O-41-20230705-PH,NEON.DOC.014048vO,O,4.01,3.29,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
286c8201-83e5-4b4b-92a3-214465b2a8a1,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2023-07-05T17:06:00Z,2023-07-05T17:06:00Z,2023-07-28,HARV_004-O-21-20230705,A00000155047,HARV_004-O-21-20230705-PH,NEON.DOC.014048vO,O,4.6,3.8,2.6,20,7.8,2.6,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
3f33f961-a7e1-4761-ad81-f787b71177e4,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2023-07-05T17:19:00Z,2023-07-05T17:19:00Z,2023-07-21,HARV_004-O-23-20230705,A00000155063,HARV_004-O-23-20230705-PH,NEON.DOC.014048vO,O,4.43,3.64,2.6,20,7.8,2.6,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
f1436061-450c-48ca-82f7-d9a553b11689,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2023-07-06T12:46:00Z,2023-07-06T12:46:00Z,2023-07-20,HARV_021-O-39-20230706,A00000155049,HARV_021-O-39-20230706-PH,NEON.DOC.014048vO,O,3.37,2.73,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
235855eb-7773-427d-9b17-9fc760acb8b8,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2023-07-06T13:10:00Z,2023-07-06T13:10:00Z,2023-07-20,HARV_021-O-41-20230706,A00000155065,HARV_021-O-41-20230706-PH,NEON.DOC.014048vO,O,3.85,3.07,2.5,20,7.9,2.5,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
2b14344c-372f-4e7e-b67a-4c1ef1675aba,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2023-07-06T13:31:00Z,2023-07-06T13:31:00Z,2023-07-28,HARV_021-O-23-20230706,A00000155101,HARV_021-O-23-20230706-PH,NEON.DOC.014048vO,O,3.56,2.75,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
3b94e3f4-4227-47a8-9fc4-c01c660cf21e,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2023-07-06T14:39:00Z,2023-07-06T14:39:00Z,2023-07-20,HARV_002-O-21-20230706,A00000155078,HARV_002-O-21-20230706-PH,NEON.DOC.014048vO,O,4.54,3.7,2.5,20,8,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
d0102f8c-2c37-4d35-9289-b552b9a662d6,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2023-07-06T14:54:00Z,2023-07-06T14:54:00Z,2023-07-20,HARV_002-O-23-20230706,A00000155046,HARV_002-O-23-20230706-PH,NEON.DOC.014048vO,O,4.56,3.65,2.6,20,7.8,2.6,40,15.5,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
159f3754-0aaa-4ee8-855d-6af730e2f6db,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2023-07-06T15:16:00Z,2023-07-06T15:16:00Z,2023-07-20,HARV_002-O-39-20230706,A00000155062,HARV_002-O-39-20230706-PH,NEON.DOC.014048vO,O,4.31,3.52,2.6,20,7.8,2.6,40,15.5,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
aa5f9c27-4e45-4640-85d8-4cdb3fadfe98,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2023-07-10T14:45:00Z,2023-07-10T14:45:00Z,2023-07-28,HARV_005-O-23-20230710,A00000155048,HARV_005-O-23-20230710-PH,NEON.DOC.014048vO,O,4.01,3.15,2.5,20,8,2.5,40,16,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
00b2f17a-b1bd-4e19-a61d-997e9205626a,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2023-07-10T15:18:00Z,2023-07-10T15:18:00Z,2023-07-21,HARV_005-O-41-20230710,A00000155095,HARV_005-O-41-20230710-PH,NEON.DOC.014048vO,O,4.01,3.27,2.6,20,7.8,2.6,40,15.5,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
9677436a-ad62-42dc-b217-4bc9cf33b589,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2023-07-10T15:57:00Z,2023-07-10T15:57:00Z,2023-07-21,HARV_005-O-39-20230710,A00000155079,HARV_005-O-39-20230710-PH,NEON.DOC.014048vO,O,3.56,2.92,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193758Z,RELEASE-2026
e1a09c81-b690-4646-a5ec-67951355a885,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-07-01T12:50:00Z,2024-07-01T12:50:00Z,2024-08-14,HARV_033-O-39-20240701,A00000155290,HARV_033-O-39-20240701-PH,NEON.DOC.014048vP,O,3.94,3.31,2.4,20,8.2,2.4,40,16.5,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
aae5d86e-7ee9-4af6-a287-a83938207dd6,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-07-01T12:50:00Z,2024-07-01T12:50:00Z,2024-08-13,HARV_033-M-39-20240701,A00000155896,HARV_033-M-39-20240701-PH,NEON.DOC.014048vP,M,4.75,4.24,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
0d093fcd-392b-4038-8efa-aa6dd4150b29,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-07-01T13:15:00Z,2024-07-01T13:15:00Z,2024-08-14,HARV_033-O-21-20240701,A00000155289,HARV_033-O-21-20240701-PH,NEON.DOC.014048vP,O,3.7,3.05,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
b3feaea2-12b2-4ac0-8a3d-7cec56cf2afb,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-07-01T13:15:00Z,2024-07-01T13:15:00Z,2024-08-13,HARV_033-M-21-20240701,A00000155895,HARV_033-M-21-20240701-PH,NEON.DOC.014048vP,M,4.32,3.68,10.4,10,1,10.4,20,1.9,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
8278d21f-ad80-42ac-a13a-61543dad6ee6,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-07-01T13:57:00Z,2024-07-01T13:57:00Z,2024-08-14,HARV_033-M-23-20240701,A00000155908,HARV_033-M-23-20240701-PH,NEON.DOC.014048vP,M,3.53,2.9,5,20,4,5,40,8,Soil not very dense so we used less so tube will hold water and cacl samples,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
f7ed9a67-6687-4311-af38-a17af26f6978,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-07-01T13:57:00Z,2024-07-01T13:57:00Z,2024-08-14,HARV_033-O-23-20240701,A00000155291,HARV_033-O-23-20240701-PH,NEON.DOC.014048vP,O,3.9,3.22,2.5,20,8.1,2.5,40,16.1,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
f8775ff5-f78a-4295-947f-fbae89b127a8,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-07-01T15:09:00Z,2024-07-01T15:09:00Z,2024-08-13,HARV_037-M-21-20240701,A00000155904,HARV_037-M-21-20240701-PH,NEON.DOC.014048vP,M,4.38,3.45,10,10,1,10,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
044f8635-79d3-45ab-9af6-588da56cb65a,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-07-01T15:09:00Z,2024-07-01T15:09:00Z,2024-08-14,HARV_037-O-21-20240701,A00000155874,HARV_037-O-21-20240701-PH,NEON.DOC.014048vP,O,3.8,2.98,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
f2dec373-2f31-49a5-8836-b106ec0cb35e,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-07-01T15:12:00Z,2024-07-01T15:12:00Z,2024-08-13,HARV_037-M-39-20240701,A00000155906,HARV_037-M-39-20240701-PH,NEON.DOC.014048vP,M,4.07,3.58,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
36027e04-fc55-4a2a-9b2d-48f911176701,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-07-01T15:12:00Z,2024-07-01T15:12:00Z,2024-08-14,HARV_037-O-39-20240701,A00000155876,HARV_037-O-39-20240701-PH,NEON.DOC.014048vP,O,3.5,2.65,2.5,20,7.9,2.5,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
46921a3b-10a8-4d7a-b4e2-7bdaaf8195d7,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-07-01T16:11:00Z,2024-07-01T16:11:00Z,2024-08-14,HARV_037-O-41-20240701,A00000155875,HARV_037-O-41-20240701-PH,NEON.DOC.014048vP,O,3.85,3.64,2.5,20,8.1,2.5,40,16.3,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
7acd918c-e935-4af0-ab79-cf8d9f1341dd,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-07-01T16:11:00Z,2024-07-01T16:11:00Z,2024-08-13,HARV_037-M-41-20240701,A00000155905,HARV_037-M-41-20240701-PH,NEON.DOC.014048vP,M,3.85,3.49,10,10,1,10,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
2672dde3-b391-43f3-8f40-2b7a23ff67d7,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-07-01T17:33:00Z,2024-07-01T17:33:00Z,2024-08-13,HARV_034-M-39-20240701,A00000155899,HARV_034-M-39-20240701-PH,NEON.DOC.014048vP,M,3.89,3.17,9.8,10,1,9.8,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
5db79cab-e431-4987-9092-dbac0b9906a7,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-07-01T17:33:00Z,2024-07-01T17:33:00Z,2024-08-14,HARV_034-O-39-20240701,A00000155869,HARV_034-O-39-20240701-PH,NEON.DOC.014048vP,O,3.39,2.83,2.6,20,7.8,2.6,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
58a4c7f3-181d-4547-93f2-635a738e3f97,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-07-01T17:47:00Z,2024-07-01T17:47:00Z,2024-08-14,HARV_034-O-41-20240701,A00000155870,HARV_034-O-41-20240701-PH,NEON.DOC.014048vP,O,3.61,2.85,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
ad33e5a9-5d34-4ce1-ab58-2991d4ce819a,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-07-01T17:47:00Z,2024-07-01T17:47:00Z,2024-08-14,HARV_034-M-41-20240701,A00000155900,HARV_034-M-41-20240701-PH,NEON.DOC.014048vP,M,3.4,2.85,10.4,20,1.9,10.4,40,3.9,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
